Home_ID,Away_ID,R Home,R Away,Home Pitcher,Away Pitcher,Date,HomePitcherERA,AwayPitcherERA,Home Rating,Away Rating
HOU,TOR,2,4,Urquidy,Bassitt,2023-04-18,5.29,3.6,1518.0918137328485,1504.4123487211511
BOS,MIN,5,4,Schreiber,Morán,2023-04-18,3.86,5.31,1505.5347828217316,1529.0247466571673
SEA,MIL,3,5,Brash,Lauer,2023-04-19,3.06,6.56,1500.6127948994692,1560.324206249391
SDP,ATL,1,0,Martinez,Morton,2023-04-19,4.75,3.64,1483.9537837212756,1571.043937875467
OAK,CHC,2,12,Smith,Steele,2023-04-19,6.59,3.06,1391.1712768492885,1546.0903401795313
CIN,TBR,0,8,Stoudt,Rasmussen,2023-04-19,9.58,2.62,1482.7513703332559,1601.7402663876426
STL,ARI,14,5,Woodford,Bumgarner,2023-04-19,6.23,10.26,1474.6088651399357,1530.0941860138034
DET,CLE,2,3,Turnbull,Quantrill,2023-04-19,7.26,5.24,1446.5261442924184,1503.1556513004778
LAD,NYM,3,5,Syndergaard,Yacabonis,2023-04-19,6.5,6.59,1517.2598413896028,1523.4739767516317
NYY,LAA,3,2,Hamilton,Moore,2023-04-19,2.64,2.56,1536.3277490426722,1517.1657504728266
MIA,SFG,2,5,Smeltzer,Doval,2023-04-19,6.45,2.93,1490.0875640242227,1459.3903300042075
CHW,PHI,2,5,Clevinger,Walker,2023-04-19,3.77,8.1,1459.0577228344873,1473.2788011324837
KCR,TEX,3,12,Singer,Pérez,2023-04-19,5.52,10.8,1421.034029588948,1546.451408008669
WSN,BAL,0,4,Gore,Bradish,2023-04-19,4.42,2.83,1455.0102842767135,1516.3015480225106
COL,PIT,3,14,Gomber,Oviedo,2023-04-19,5.5,4.31,1417.7339190385633,1518.2905602376063
BOS,MIN,4,10,Kluber,Ryan,2023-04-19,7.04,1.75,1511.1967475013284,1523.3627819775704
HOU,TOR,8,1,Garcia,Berríos,2023-04-19,9.26,3.65,1510.2957688659635,1512.2083935880362
ARI,SDP,5,7,Nelson,Honeywell,2023-04-20,11.71,4.82,1511.662727200606,1490.560044252795
BOS,MIN,11,5,Houck,Maeda,2023-04-20,5.01,4.23,1498.6596092577208,1535.899920221178
CHC,LAD,2,6,Fulmer,Ferguson,2023-04-20,2.7,3.43,1555.8432332570774,1509.8931173027731
NYY,LAA,9,3,Cortés,Sandoval,2023-04-20,Not Found,4.11,1541.3394350217732,1512.1540644937256
PIT,CIN,4,3,Contreras,Weaver,2023-04-20,6.59,6.4,1530.9279018347306,1472.6955184668
SFG,NYM,4,9,Manaea,Senga,2023-04-20,4.44,2.98,1469.3865492537293,1530.8407008384613
PHI,COL,0,5,Strahm,Feltner,2023-04-20,3.29,5.82,1482.089637002684,1405.096577441439
PIT,CIN,4,2,Keller,Law,2023-04-21,4.57,3.6,1535.3510790066857,1468.2723412948449
ATL,HOU,4,6,Minter,Neris,2023-04-21,3.76,1.71,1564.4376773439476,1524.405858002282
TEX,OAK,4,5,Smith,Jackson,2023-04-21,6.59,4.99,1556.8564610877313,1381.4183837717424
MIL,BOS,3,5,Peralta,Pivetta,2023-04-21,3.86,4.04,1566.548494902621,1513.038736701773
BAL,DET,2,1,Bautista,Foley,2023-04-21,1.48,2.61,1525.0572194210667,1442.0791544244707
LAA,KCR,2,0,Ohtani,Yarbrough,2023-04-21,3.14,4.52,1500.2509674408866,1410.6289765098857
NYY,TOR,1,6,Germán,Kikuchi,2023-04-21,4.56,3.86,1553.2425320746122,1498.0983044517177
SEA,STL,5,2,Kirby,Matz,2023-04-21,3.35,3.86,1494.388506246239,1493.040323953133
TBR,CHW,8,7,Kelly,López,2023-04-21,10.13,5.95,1611.7961182540985,1450.2468869642871
PHI,COL,4,3,Domínguez,Hand,2023-04-21,3.78,5.53,1467.6437140784642,1419.5425003656587
CHC,LAD,13,0,Smyly,Urías,2023-04-21,5.0,4.6,1543.8405874868267,1521.8957630730238
ARI,SDP,9,0,Gallen,Lugo,2023-04-21,3.47,3.57,1503.7068276536763,1498.5159437997247
SFG,NYM,0,7,DeSclafani,Lucchesi,2023-04-21,4.88,2.89,1459.602801353028,1540.6244487391625
MIN,WSN,2,3,Jax,Ramírez,2023-04-21,3.86,6.41,1521.520792777126,1446.2546128781573
SEA,STL,5,4,Brash,Thompson,2023-04-22,3.06,4.71,1503.5395085942089,1483.8893216051633
TBR,CHW,4,3,Cleavinger,Lambert,2023-04-22,3.0,5.26,1614.7974384235602,1447.2455667948254
ARI,SDP,3,5,Kelly,Musgrove,2023-04-22,10.13,3.05,1519.3808592152875,1482.8419122381135
LAA,KCR,8,11,Quijada,Cuas,2023-04-22,6.0,3.99,1505.8587684314177,1405.0211755193545
TEX,OAK,18,3,Heaney,Fujinami,2023-04-22,4.15,7.18,1549.0809101745933,1389.1939346848803
MIN,WSN,4,10,López,Thompson,2023-04-22,5.95,4.71,1515.0855156664038,1452.6898899888795
MIL,BOS,5,4,Miley,Whitlock,2023-04-22,3.14,5.15,1557.9014402690066,1521.6857913353874
SFG,NYM,7,4,Webb,Peterson,2023-04-22,3.69,5.03,1448.784348791559,1551.4429013006315
BAL,DET,5,1,Gibson,Wentz,2023-04-22,4.73,6.9,1529.117947504115,1438.0184263414226
PIT,CIN,2,1,Hill,Cessa,2023-04-22,9.19,9.0,1541.4214981011417,1462.201922200389
ATL,HOU,3,6,Wright,Valdez,2023-04-22,7.4,3.45,1556.0763571920404,1532.7671781541892
PHI,COL,4,3,Brogdon,Freeland,2023-04-22,4.03,5.03,1472.2179767299847,1414.9682377141382
CHC,LAD,4,9,Wesneski,May,2023-04-22,4.63,2.63,1561.7578416653641,1503.9785088944864
NYY,TOR,3,2,Cordero,Romano,2023-04-22,3.86,2.9,1539.5158869975915,1511.8249495287384
MIN,WSN,3,1,Ober,Corbin,2023-04-23,3.66,3.39,1499.7851948190132,1467.99021083627
SEA,STL,3,7,Flexen,Flaherty,2023-04-23,6.86,4.99,1508.543765144423,1478.885065054949
MIL,BOS,5,12,Bush,Ort,2023-04-23,9.58,4.97,1562.6544844807543,1516.9327471236397
PHI,COL,9,3,Wheeler,Ureña,2023-04-23,3.61,6.45,1476.6557480252459,1410.530466418877
TBR,CHW,4,1,Eflin,Giolito,2023-04-23,3.5,4.88,1617.7249543940309,1444.3180508243547
ARI,SDP,5,7,Jameson,Darvish,2023-04-23,3.32,4.56,1511.0940385931478,1491.1287328602532
LAA,KCR,4,3,Warren,Lyles,2023-04-23,5.4,6.28,1494.0782670470426,1416.8016769037297
TEX,OAK,5,2,deGrom,Muller,2023-04-23,2.67,7.6,1560.7848958891184,1377.4899489703553
NYY,TOR,1,5,Schmidt,Gausman,2023-04-23,4.64,3.16,1544.3979676773736,1506.9428688489563
SFG,NYM,5,4,Alexander,Smith,2023-04-23,4.66,6.59,1460.6090943643874,1539.6181557278032
CHC,LAD,3,7,Stroman,Kershaw,2023-04-23,3.95,2.46,1547.9435804934983,1517.7927700663522
CLE,MIA,7,4,Allen,Luzardo,2023-04-23,3.81,3.58,1507.6026411684254,1480.091344774701
PIT,CIN,2,0,Velasquez,Greene,2023-04-23,3.86,4.82,1545.5365863842978,1458.0868339172328
ATL,HOU,2,5,Minter,Neris,2023-04-23,3.76,1.71,1546.274305264735,1542.5692300814947
BAL,DET,2,1,Akin,Englert,2023-04-23,6.85,5.46,1537.0063830299787,1430.1299908155588
MIL,DET,2,4,Rea,Boyd,2023-04-24,4.55,5.45,1546.7855420474862,1426.408052463153
BAL,BOS,5,4,Kremer,Sale,2023-04-24,4.12,4.3,1540.7283213823846,1532.8016895569078
TOR,CHW,5,2,Bassitt,Lynn,2023-04-24,3.6,5.73,1518.6898599033384,1439.3702419576503
ATL,MIA,11,0,Strider,Cabrera,2023-04-24,3.86,4.24,1536.9896920930962,1471.6306128982017
CLE,COL,0,6,Quantrill,Gomber,2023-04-24,5.24,5.5,1516.0633730449247,1399.9818176590604
CIN,TEX,7,6,Díaz,Leclerc,2023-04-24,3.07,2.68,1452.4350542670136,1565.5296373117596
MIN,NYY,6,1,Gray,Brito,2023-04-24,4.12,4.28,1506.6015434845744,1532.6509766229915
ARI,KCR,5,4,Chafin,Chapman,2023-04-24,4.73,3.09,1503.1626085560213,1412.6583823139397
SFG,STL,4,0,Cobb,Montgomery,2023-04-24,3.87,3.2,1467.0987829751236,1490.3962345551686
LAA,OAK,10,11,Barria,Oller,2023-04-24,Not Found,10.07,1498.2215616368326,1372.745207547714
TBR,HOU,8,3,Bradley,Urquidy,2023-04-24,11.05,5.29,1622.6727632607353,1551.8538432531334
CLE,COL,1,5,Battenfield,Feltner,2023-04-25,5.19,5.82,1498.8853916567614,1417.1597990472237
MIN,NYY,6,2,Ryan,Cortés,2023-04-25,1.75,Not Found,1519.3490073990397,1519.9035127085263
ATL,MIA,7,4,Morton,Hoeing,2023-04-25,3.64,5.48,1551.3100672959945,1457.3102376953034
MIL,DET,3,4,Lauer,Englert,2023-04-25,6.56,5.46,1536.7850466974694,1436.4085478131697
TOR,CHW,7,0,Berríos,Clevinger,2023-04-25,3.65,3.77,1525.8148897027015,1432.2452121582871
SFG,STL,5,4,Hjelle,Helsley,2023-04-25,6.52,2.45,1478.4168611585383,1479.078156371754
ARI,KCR,4,5,Nelson,Singer,2023-04-25,11.71,5.52,1507.1153205152045,1408.7056703547564
CIN,TEX,7,6,Sanmartin,Kennedy,2023-04-25,7.07,6.5,1459.4069584911667,1558.5577330876065
PIT,LAD,7,8,Holderman,Almonte,2023-04-25,3.86,5.06,1551.188366034517,1529.318853806791
PHI,SEA,3,5,Falter,Gonzales,2023-04-25,5.36,5.22,1487.2043967850625,1497.0325956442036
TBR,HOU,0,5,Rasmussen,Garcia,2023-04-25,2.62,9.26,1632.148165364554,1542.3784411493148
LAA,OAK,5,3,Canning,Miller,2023-04-25,4.32,3.76,1491.081290676873,1379.8854785076735
BAL,BOS,6,8,Bradish,Kluber,2023-04-25,2.83,7.04,1545.9112500264384,1527.618760912854
CHC,SDP,6,0,Steele,Snell,2023-04-25,3.06,2.25,1536.4174967530596,1499.0601628973798
NYM,WSN,0,5,Buttó,Gray,2023-04-25,3.64,4.12,1533.128467117067,1461.1738621707088
NYM,WSN,1,4,Senga,Gore,2023-04-26,2.98,4.42,1518.8468656801842,1475.4554636075916
TOR,CHW,8,0,Kikuchi,Kopech,2023-04-26,3.86,5.43,1536.1572678702937,1421.902833990695
TBR,HOU,0,1,Faucher,Brown,2023-04-26,7.01,5.09,1617.2903280616758,1557.236278452193
SFG,STL,7,3,DeSclafani,Hicks,2023-04-26,4.88,3.29,1483.730871182339,1473.7641463479533
ATL,MIA,6,4,Tonkin,Floro,2023-04-26,4.28,4.76,1558.0701594357656,1450.5501455555323
ARI,KCR,2,0,Gallen,Yarbrough,2023-04-26,3.47,4.52,1500.3480216066196,1415.4729692633414
CIN,TEX,5,3,Sims,Hernández,2023-04-26,3.1,5.27,1466.184703897304,1551.7799876814693
MIL,DET,6,2,Peralta,Lorenzen,2023-04-26,3.86,4.18,1529.9900513277707,1443.2035431828683
CHC,SDP,3,5,Hughes,Martinez,2023-04-26,7.24,4.75,1548.0178131117689,1487.4598465386705
PIT,LAD,8,1,Contreras,Bickford,2023-04-26,6.59,4.95,1545.5510338408578,1534.95618600045
CLE,COL,4,1,Bibee,Márquez,2023-04-26,2.98,4.95,1485.827358481158,1430.2178322228272
PHI,SEA,6,5,Kimbrel,Topa,2023-04-26,3.26,2.61,1479.9156552868308,1504.3213371424354
BAL,BOS,6,2,Wells,Houck,2023-04-26,3.64,5.01,1538.0158254954424,1535.51418544385
LAA,OAK,11,3,Sandoval,Medina,2023-04-26,4.11,5.42,1496.2602676326437,1374.7065015519029
MIN,NYY,6,12,Maeda,Germán,2023-04-26,4.23,4.56,1529.973766969976,1509.27875313759
DET,BAL,4,7,Shreve,Baker,2023-04-27,4.63,3.6,1435.1916913870743,1548.5472768192385
TEX,NYY,2,4,Heaney,Cole,2023-04-27,4.15,2.63,1542.467683624628,1523.0435861624853
SFG,STL,0,6,Webb,Mikolas,2023-04-27,3.69,4.78,1494.0344822465768,1463.4605352837154
PIT,LAD,6,2,Keller,Urías,2023-04-27,4.57,4.6,1559.1560825527404,1521.3511372885675
MIN,KCR,7,1,Stewart,Greinke,2023-04-27,0.65,5.06,1516.2089339450806,1409.7688871925322
CHW,TBR,5,14,Cease,McClanahan,2023-04-27,4.58,3.29,1411.663964334132,1611.0786569105576
LAA,OAK,8,7,Ohtani,Sears,2023-04-27,3.14,4.54,1506.217651318145,1364.7491178664015
PHI,SEA,1,0,Strahm,Kirby,2023-04-27,3.29,3.35,1485.5915330071887,1498.6454594220775
CHC,SDP,5,2,Wesneski,Lugo,2023-04-27,4.63,3.57,1539.2226256421684,1496.255034008271
NYM,WSN,9,8,Robertson,Thompson,2023-04-27,3.03,4.71,1508.5188187725673,1485.7835105152085
ATL,MIA,4,5,Minter,Puk,2023-04-27,3.76,3.97,1563.3211229988385,1445.2991819924594
BOS,CLE,2,5,Pivetta,Bieber,2023-04-28,4.04,3.8,1524.982734120054,1493.5560488912288
MIN,KCR,8,6,López,Lyles,2023-04-28,5.95,6.28,1525.3406543139115,1400.6371668237014
LAD,STL,7,3,May,Flaherty,2023-04-28,2.63,4.99,1511.8930263591083,1477.5927496250245
TOR,SEA,3,2,Mayza,Gott,2023-04-28,1.52,4.19,1546.3961375268566,1493.1423585131156
OAK,CIN,7,11,Rucinski,Cessa,2023-04-28,9.0,9.0,1361.4929115843602,1475.4970079541451
COL,ARI,1,9,Freeland,Kelly,2023-04-28,5.03,10.13,1422.4891418127563,1506.0521036774287
NYM,ATL,0,4,Peterson,Fried,2023-04-28,5.03,2.55,1513.476153294891,1556.2817429804195
TEX,NYY,5,2,Dunning,Schmidt,2023-04-28,3.7,4.64,1534.5479003925504,1530.963369394563
CHW,TBR,2,3,Graveman,Poche,2023-04-28,3.12,2.23,1403.9986846996264,1618.7439365450632
HOU,PHI,1,3,Valdez,Nola,2023-04-28,3.45,4.46,1563.4479496033111,1491.0946339161505
MIA,CHC,3,2,Puk,Rucker,2023-04-28,3.97,4.91,1452.3385620108784,1547.278913248233
MIL,LAA,2,1,Strzelecki,Loup,2023-04-28,4.38,6.1,1538.0019031235647,1509.4738576001864
BOS,CLE,8,7,Bernardino,Clase,2023-04-29,3.2,3.22,1514.9673805844477,1503.571402426835
MIN,KCR,2,3,Durán,Chapman,2023-04-29,2.45,3.09,1530.25921943881,1395.7186016988028
LAD,STL,1,0,Kershaw,Montgomery,2023-04-29,2.46,3.2,1521.456996246355,1468.0287797377778
TOR,SEA,1,0,Swanson,Gott,2023-04-29,2.97,4.19,1550.8933930390706,1488.6451030009016
MIL,LAA,7,5,Burnes,Detmers,2023-04-29,3.39,4.48,1542.8712878920498,1504.6044728317013
CHW,TBR,3,12,Lynn,Chirinos,2023-04-29,5.73,5.4,1401.6108322902244,1621.1317889544653
SDP,SFG,16,11,Cosgrove,Rogers,2023-04-29,1.75,3.83,1488.1987464022063,1479.9022679052678
MIA,CHC,7,6,Cabrera,Kilian,2023-04-29,4.24,16.88,1459.0567971219543,1540.560678137157
TEX,NYY,2,0,Eovaldi,Brito,2023-04-29,3.63,4.28,1543.6397739488264,1521.871495838287
HOU,PHI,1,6,Javier,Wheeler,2023-04-29,3.05,3.61,1554.4072247405463,1500.1353587789154
COL,ARI,4,11,Davis,Henry,2023-04-29,2.19,4.15,1411.027526392495,1517.51371909769
OAK,CIN,2,3,Familia,Legumina,2023-04-29,6.39,5.68,1354.2460630232529,1482.7438565152524
CHW,TBR,12,9,Bummer,Beeks,2023-04-30,6.79,5.95,1394.5987250033006,1628.143896241389
OAK,CIN,5,4,Jackson,Law,2023-04-30,4.99,3.6,1350.8189773969705,1486.1709421415349
COL,ARI,12,4,Gomber,Nelson,2023-04-30,5.5,11.71,1401.1658403022718,1527.3754051879132
TEX,NYY,15,2,Pérez,Cortés,2023-04-30,10.8,Not Found,1550.671295687705,1514.8399740994084
MIA,CHC,4,3,Scott,Thompson,2023-04-30,4.66,4.71,1465.5826091889785,1534.034866070133
BOS,CLE,7,1,Sale,Allen,2023-04-30,4.3,3.81,1520.0973879269072,1498.4413950843755
HOU,PHI,4,3,Urquidy,Falter,2023-04-30,5.29,5.36,1540.7096319106474,1513.8329516088143
MIN,KCR,8,4,Gray,Singer,2023-04-30,4.12,5.52,1522.9982790355054,1402.9795421021074
DET,BAL,3,5,Turnbull,Voth,2023-04-30,7.26,5.19,1428.9003012403527,1554.83866696596
LAD,STL,6,3,Syndergaard,Thompson,2023-04-30,6.5,4.71,1525.9516506086643,1463.5341253754684
WSN,PIT,7,2,Gray,Oviedo,2023-04-30,4.12,4.31,1480.8261759928848,1568.6141934821997
TOR,SEA,8,10,Pop,Sewald,2023-04-30,6.59,3.12,1555.257071120412,1484.28142491956
MIL,LAA,0,3,Rea,Suarez,2023-04-30,4.55,8.29,1549.5493294127841,1497.926431310967
SDP,SFG,6,4,García,Rogers,2023-04-30,2.4,3.83,1499.7755091238012,1468.325505183673
BOS,TOR,6,5,Winckowski,Romano,2023-05-01,2.88,2.9,1532.2805232343119,1546.24485866034
LAD,PHI,13,4,González,Walker,2023-05-01,7.36,8.1,1533.505428951297,1508.9385169128782
WSN,CHC,1,5,Gore,Smyly,2023-05-01,4.42,5.0,1495.6205982468127,1527.6992809267142
NYY,CLE,2,3,Holmes,De Los Santos,2023-05-01,2.86,Not Found,1497.681701144381,1486.2582597769708
SDP,CIN,8,3,Snell,Weaver,2023-05-01,2.25,6.4,1506.5992442843021,1478.8993113085016
HOU,SFG,7,3,Stanek,Hjelle,2023-05-01,4.09,6.52,1545.6040666065835,1461.501770023172
LAD,PHI,13,1,Urías,Strahm,2023-05-02,4.6,3.29,1548.2939370178538,1494.1500088463215
MIA,ATL,0,6,Alcántara,Elder,2023-05-02,4.14,3.81,1471.9181943323972,1565.5892142199648
OAK,SEA,1,2,Lovelady,Speier,2023-05-02,4.63,3.79,1358.0906082300037,1493.2936373796322
HOU,SFG,0,2,Brown,DeSclafani,2023-05-02,5.09,4.88,1553.693108435309,1453.4127281944466
NYY,CLE,4,2,Peralta,Karinchak,2023-05-02,3.86,3.23,1492.2034601413045,1491.7365007800472
WSN,CHC,4,1,Harvey,Thompson,2023-05-02,2.82,4.71,1485.9894145675496,1537.3304646059773
TEX,ARI,6,4,Burke,McGough,2023-05-02,4.37,4.73,1567.8295686427325,1507.151825637378
COL,MIL,3,2,Lawrence,Strzelecki,2023-05-02,6.59,4.38,1421.3894198528071,1539.0076596713711
KCR,BAL,7,11,Yarbrough,Wells,2023-05-02,4.52,3.64,1395.8969788501129,1559.7337605845214
SDP,CIN,1,2,García,Law,2023-05-02,2.4,3.6,1517.5156034320773,1467.9829521607264
BOS,TOR,7,6,Bleier,Swanson,2023-05-02,5.28,2.97,1537.7975013519817,1540.7278805426702
CHW,MIN,3,2,Lambert,Thielbar,2023-05-02,5.26,3.23,1409.1726397892767,1530.0808422875
STL,LAA,1,5,Matz,Sandoval,2023-05-02,3.86,4.11,1455.9803470328357,1508.46810105238
TBR,PIT,4,1,Poche,Contreras,2023-05-02,2.23,6.59,1613.569981455413,1553.8197712282717
LAD,PHI,10,6,Graterol,Kimbrel,2023-05-03,1.2,3.26,1563.8269205414201,1478.6170253227551
CHW,MIN,6,4,Santos,Jax,2023-05-03,3.29,3.86,1416.251256279694,1523.0022257970827
TEX,ARI,7,12,Sborz,Mantiply,2023-05-03,5.5,4.62,1574.033608849643,1500.9477854304673
HOU,SFG,2,4,Valdez,Webb,2023-05-03,3.45,3.69,1544.085445099871,1463.0203915298844
WSN,CHC,2,1,Edwards,Alzolay,2023-05-03,3.69,2.67,1496.5237931421802,1526.7960860313467
OAK,SEA,2,7,Oller,Brash,2023-05-03,10.07,3.06,1354.7524485032377,1496.6317971063982
MIA,ATL,6,14,Garrett,McHugh,2023-05-03,12.71,4.3,1462.3465399397144,1575.1608686126476
STL,LAA,4,6,Gallegos,Tepera,2023-05-03,4.42,7.59,1446.9629812506357,1517.48546683458
KCR,BAL,6,0,Greinke,Gibson,2023-05-03,5.06,4.73,1389.950855851259,1565.6798835833754
COL,MIL,7,1,Freeland,Lauer,2023-05-03,5.03,6.56,1428.4232947344497,1531.9737847897286
NYY,CLE,4,3,Abreu,Stephan,2023-05-03,4.73,4.06,1499.6942470586769,1484.2457138626748
TBR,PIT,8,1,McClanahan,Keller,2023-05-03,3.29,4.57,1621.1921509024855,1546.1976017811992
SDP,CIN,7,1,Lugo,Cessa,2023-05-03,3.57,9.0,1511.4606101831885,1474.0379454096153
BOS,TOR,8,3,Pivetta,Manoah,2023-05-03,4.04,5.87,1543.1461499223976,1535.3792319722543
BOS,TOR,11,5,Bello,Gausman,2023-05-04,4.24,3.16,1554.7409798381898,1523.784402056462
STL,LAA,7,11,Flaherty,Canning,2023-05-04,4.99,4.32,1440.9640686306852,1523.4843794545304
CHW,MIN,3,7,Colomé,Pagán,2023-05-04,6.0,2.99,1425.9869098413246,1513.266572235452
DET,NYM,2,0,Rodríguez,Verlander,2023-05-04,15.19,3.22,1424.0052076217914,1504.1686820553457
TBR,PIT,3,2,Eflin,Velasquez,2023-05-04,3.5,3.86,1632.2421606431708,1535.147592040514
OAK,SEA,3,5,Rucinski,Kirby,2023-05-04,9.0,3.35,1347.4832776257256,1503.9009679839103
WSN,CHC,4,3,Finnegan,Boxberger,2023-05-04,3.76,4.95,1502.288675598385,1521.031203575142
KCR,BAL,10,13,Chapman,Cano,2023-05-04,3.09,2.11,1409.0055018168298,1546.6252376178045
COL,MIL,9,6,Hand,Strzelecki,2023-05-04,5.53,4.38,1445.1765900645908,1515.2204894595875
MIA,ATL,3,6,Luzardo,Dodd,2023-05-04,3.58,7.6,1452.0516831911227,1585.4557253612393
CIN,CHW,4,5,Greene,Lynn,2023-05-05,4.82,5.73,1462.440043936433,1417.9892082563447
TBR,NYY,5,4,Kelly,Cordero,2023-05-05,10.13,3.86,1636.1012582138787,1504.762481463766
NYM,COL,1,0,Senga,Senzatela,2023-05-05,2.98,4.7,1494.967216862149,1456.1906019270832
PHI,BOS,3,5,Wheeler,Sale,2023-05-05,3.61,4.3,1470.5598695934139,1566.5783388087268
KCR,OAK,8,12,Keller,Muller,2023-05-05,4.57,7.6,1403.2786202800246,1343.1482901482705
CHC,MIA,4,1,Steele,Cabrera,2023-05-05,3.06,4.24,1515.4414445833668,1446.2287088125595
PIT,TOR,0,4,Hill,Bassitt,2023-05-05,9.19,3.6,1531.288494469806,1511.947043085925
SDP,LAD,5,2,Darvish,Kershaw,2023-05-05,4.56,2.46,1523.0585116563707,1571.8840762707614
ATL,BAL,4,9,Fried,Kremer,2023-05-05,2.55,4.12,1591.2786997398025,1552.3521191546097
STL,DET,4,5,Hicks,Boyd,2023-05-05,3.29,5.45,1432.8294001672566,1433.2066728149882
SEA,HOU,4,6,Brash,Abreu,2023-05-05,3.06,4.73,1508.2359554613654,1534.8655269100395
ARI,WSN,3,1,Kelly,Gray,2023-05-05,10.13,4.12,1515.2663669423855,1507.8784345901602
CLE,MIN,0,2,Battenfield,Ober,2023-05-05,5.19,3.66,1479.1774794575856,1521.264273820432
LAA,TEX,5,4,Estévez,Smith,2023-05-05,3.9,6.59,1531.619047917959,1559.715027337725
SFG,MIL,6,4,Manaea,Burnes,2023-05-05,4.44,3.39,1472.240309719716,1504.206477597095
PIT,TOR,2,8,Oviedo,Berríos,2023-05-06,4.31,3.65,1520.0907451073183,1523.1447924484128
NYM,COL,2,5,Megill,Gomber,2023-05-06,3.63,5.5,1499.6816176503528,1451.4762011388793
TBR,NYY,2,3,Kelly,Marinaccio,2023-05-06,10.13,3.99,1639.4905145868966,1501.3732250907483
ATL,BAL,5,4,Minter,Coulombe,2023-05-06,3.76,2.81,1578.0955367340796,1565.5352821603326
SDP,LAD,1,2,Snell,May,2023-05-06,2.25,2.63,1533.5277409686905,1561.4148469584416
CIN,CHW,5,3,Law,Clevinger,2023-05-06,3.6,3.77,1456.461225816484,1423.9680263762937
PHI,BOS,4,7,Falter,Kluber,2023-05-06,5.36,7.04,1465.080755156402,1572.0574532457388
SFG,MIL,4,1,Cobb,Rea,2023-05-06,3.87,4.55,1480.4293622522425,1496.0174250645684
CLE,MIN,4,3,Stephan,Alcalá,2023-05-06,4.06,6.23,1472.580814525253,1527.8609387527647
SEA,HOU,7,5,Saucedo,Montero,2023-05-06,3.59,5.08,1501.3088761508889,1541.792606220516
ARI,WSN,8,7,Castro,Finnegan,2023-05-06,9.0,3.76,1522.607759383016,1500.5370421495297
KCR,OAK,4,5,Singer,Waldichuk,2023-05-06,5.52,5.36,1390.853017302014,1355.573893126281
CHC,MIA,4,2,Thompson,Puk,2023-05-06,4.71,3.97,1522.821849943345,1438.8483034525814
STL,DET,5,6,Gallegos,Cisnero,2023-05-06,4.42,5.31,1427.5312447957378,1438.504828186507
LAA,TEX,1,10,Detmers,Eovaldi,2023-05-06,4.48,3.63,1537.3509404278734,1553.9831348278105
KCR,OAK,5,1,Yarbrough,Miller,2023-05-07,4.52,3.76,1385.012378558211,1361.4145318700841
ARI,WSN,8,9,Castro,Ramírez,2023-05-07,9.0,6.41,1527.5751974116429,1495.5696041209028
TBR,NYY,8,7,Beeks,Abreu,2023-05-07,5.95,4.73,1632.1825868660594,1508.6811528115854
CHC,MIA,4,5,Alzolay,Okert,2023-05-07,2.67,4.45,1528.544289403779,1433.1258639921473
SDP,LAD,2,5,Honeywell,Ferguson,2023-05-07,4.82,3.43,1528.6486359000924,1566.2939520270397
ATL,BAL,3,2,Tonkin,Pérez,2023-05-07,4.28,10.8,1583.2077914816568,1560.4230274127553
SFG,MIL,3,7,Stripling,Payamps,2023-05-07,5.36,2.55,1490.0279044857475,1486.4188828310635
STL,DET,12,6,VerHagen,Englert,2023-05-07,3.98,5.46,1422.3947958984006,1443.6412770838442
CIN,CHW,4,17,Ashcraft,Kopech,2023-05-07,4.76,5.43,1463.2626288441732,1417.1666233486046
PHI,BOS,6,1,Walker,Houck,2023-05-07,8.1,5.01,1458.63658488946,1578.5016235126807
LAA,TEX,8,16,Suarez,Sborz,2023-05-07,8.29,5.5,1522.2003307186533,1569.1337445370307
NYM,COL,6,13,Yacabonis,Suter,2023-05-07,6.59,3.38,1489.2284702340114,1461.9293485552207
CLE,MIN,2,0,Quantrill,Ryan,2023-05-07,5.24,1.75,1478.7215798865554,1521.7201733914621
SEA,HOU,3,1,Miller,Bielak,2023-05-07,3.76,3.83,1509.6798228808123,1533.4216594905927
PIT,TOR,1,10,Contreras,Kikuchi,2023-05-07,6.59,3.86,1507.2130593105196,1536.0224782452115
MIL,LAD,9,3,Peralta,Gonsolin,2023-05-08,3.86,4.98,1497.1368982979693,1574.4890877915855
SEA,TEX,1,2,Gilbert,Gray,2023-05-08,3.73,4.12,1517.6924628141965,1582.121205328979
ARI,MIA,5,2,Gallen,Garrett,2023-05-08,3.47,12.71,1521.7840660426712,1439.8508758985695
LAA,HOU,6,4,Moore,Montero,2023-05-08,2.56,5.08,1509.212869926705,1525.4090195572085
BAL,TBR,0,3,Gibson,McClanahan,2023-05-08,4.73,3.29,1555.4664446469078,1635.6767323742017
NYY,OAK,7,2,Marinaccio,Sears,2023-05-08,3.99,4.54,1505.1870073034431,1351.526080912366
KCR,CHW,12,5,Cuas,Cease,2023-05-08,3.99,4.58,1394.900829515929,1438.812591507142
CHC,STL,1,3,Stroman,Cabrera,2023-05-08,3.95,4.24,1521.8192774973568,1436.1801753514007
CLE,DET,2,6,Bibee,Wentz,2023-05-08,2.98,6.9,1487.1460441800357,1429.855897630844
PIT,COL,2,0,Keller,Freeland,2023-05-08,4.57,5.03,1492.6177039115587,1477.0625294803053
